Date,AddressNumberAndStreet,Species,WnvPresent,NumMosquitos,NumEntries,AvgMosquitos,Trap,Address,Block,Street,Latitude,Longitude,AddressAccuracy,Overall Latitude,Overall Longitude,Station,Tmax,Tmin,Tavg,DewPoint,Heat,Cool,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Date_Sprayed
2009-09-25,"1700  N PULASKI RD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,4,1,4.0,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,41.912,-87.727,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"1700  N PULASKI RD, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,41.912,-87.727,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"1500  N LONG AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T153,"1500 North Long Avenue, Chicago, IL 60651, USA",15, N LONG AVE,41.907645,-87.760886,8,41.908,-87.761,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"1400  N HUMBOLDT DR, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T033,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",14, N HUMBOLDT DR,41.906638,-87.701431,9,41.907,-87.701,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"1300  S TORRENCE AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"2200  W 51ST ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T061,"2200 West 51st Street, Chicago, IL 60609, USA",22, W 51ST ST,41.801179,-87.679447,8,41.801,-87.679,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-09-25,"1300  S TORRENCE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,24,1,24.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,70,60,65.0,57,0.0,0.0,RA DZ BR,0.02,29.44,30.11,5.4,11,6.3,
2009-10-01,"3700  S PULASKI RD, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,41.826,-87.727,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3900  N SPRINGFIELD AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T228,"3900 North Springfield Avenue, Chicago, IL 60618, USA",39, N SPRINGFIELD AVE,41.951866,-87.725057,8,41.952,-87.725,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"3000  W 18TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T043,"3000 West 18th Street, Chicago, IL 60608, USA",30, W 18TH ST,41.857402,-87.694991,8,41.857,-87.695,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3700  S PULASKI RD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,9,1,9.0,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,41.826,-87.727,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3900  S ASHLAND AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,41.823,-87.666,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3700  S PULASKI RD, Chicago, IL",CULEX PIPIENS,0,5,1,5.0,T063,"3700 South Pulaski Road, Chicago, IL 60623, USA",37, S PULASKI RD,41.82561,-87.726549,9,41.826,-87.727,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3300  N RUTHERFORD AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,9,41.94,-87.795,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"3500  W 116TH ST, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T158,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,41.683,-87.708,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3500  W 116TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T158,"3500 West 116th Street, Chicago, IL 60655, USA",35, W 116TH ST,41.682587,-87.707973,9,41.683,-87.708,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3300  W 104TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T095,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,8,41.704,-87.704,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3300  W 104TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T095,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,8,41.704,-87.704,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"3300  N RUTHERFORD AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T144,"3300 North Rutherford Avenue, Chicago, IL 60634, USA",33, N RUTHERFORD AVE,41.94016,-87.794896,9,41.94,-87.795,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"3600  N PITTSBURGH AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T011,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,41.944869,-87.832763,8,41.945,-87.833,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"4600  N MILWAUKEE AVE, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,41.964,-87.758,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"8200  S KOSTNER AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,18,1,18.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"5000  S CENTRAL AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,41.801,-87.763,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"5000  S UNION AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,41.803,-87.643,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"5000  S UNION AVE, Chicago, IL",CULEX RESTUANS,0,3,1,3.0,T082,"5000 South Union Avenue, Chicago, IL 60609, USA",50, S UNION AVE,41.803423,-87.642984,8,41.803,-87.643,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"5100  N MONT CLARE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,9,41.974,-87.805,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"6100  W FULLERTON AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,41.924,-87.785,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"6100  W FULLERTON AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,41.924,-87.785,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"6100  W FULLERTON AVE, Chicago, IL",CULEX RESTUANS,0,15,1,15.0,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,41.924,-87.785,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"6700  S KEDZIE AVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T066,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",67, S KEDZIE AVE,41.77166,-87.703047,8,41.772,-87.703,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"7000   W ARMITAGE AVENUE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T151,"7000 West Armitage Avenue, Chicago, IL 60707, USA",70,  W ARMITAGE AVENUE,41.916265,-87.800515,8,41.916,-87.801,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"7000  N MOSELL AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T008,"7000 North Moselle Avenue, Chicago, IL 60646, USA",70, N MOSELL AVE,42.008314,-87.777921,9,42.008,-87.778,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"8200  S KOSTNER AVE, Chicago, IL",CULEX PIPIENS,0,4,1,4.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"8200  S KOSTNER AVE, Chicago, IL",CULEX RESTUANS,0,5,1,5.0,T225,"8200 South Kostner Avenue, Chicago, IL 60652, USA",82, S KOSTNER AVE,41.743402,-87.731435,8,41.743,-87.731,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"9100  W HIGGINS RD, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T009,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,41.992478,-87.862995,8,41.992,-87.863,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"2500  W GRAND AVE, Chicago, IL",CULEX PIPIENS,0,2,1,2.0,T046,"2500 West Grand Avenue, Chicago, IL 60654, USA",25, W GRAND AVE,41.891118,-87.654491,8,41.891,-87.654,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"4800  W MONTANA ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T222,"4800 West Montana Street, Chicago, IL 60639, USA",48, W MONTANA ST,41.925198,-87.746381,8,41.925,-87.746,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"2500  S MILLARD AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T152,"2500 South Millard Avenue, Chicago, IL 60623, USA",25, S MILLARD AVE,41.846075,-87.716277,9,41.846,-87.716,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"5000  S CENTRAL AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,41.801,-87.763,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"2400  E 105TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,12,1,12.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"2400  E 105TH ST, Chicago, IL",CULEX RESTUANS,0,3,1,3.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1000  S COTTAGE GROVE, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T102,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,41.75,-87.605,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1000  S COTTAGE GROVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T102,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,41.75,-87.605,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1000  S COTTAGE GROVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T102,"South Cottage Grove Avenue, Chicago, IL, USA",10, S COTTAGE GROVE,41.750498,-87.605294,5,41.75,-87.605,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1000  W OHARE AIRPORT, Chicago, IL",CULEX PIPIENS,0,3,1,3.0,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1000  W OHARE AIRPORT, Chicago, IL",CULEX PIPIENS/RESTUANS,0,13,3,4.333333333333333,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1000  W OHARE AIRPORT, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T900,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",10, W OHARE AIRPORT,41.974689,-87.890615,9,41.975,-87.891,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1000  W OHARE, Chicago, IL",CULEX PIPIENS,0,3,1,3.0,T903,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,41.958,-87.931,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1000  W OHARE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,14,1,14.0,T903,"Ohare Court, Bensenville, IL 60106, USA",10, W OHARE,41.957799,-87.930995,5,41.958,-87.931,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1100  S ARTESIAN AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,41.903,-87.688,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  S ARTESIAN AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T160,"1100 North Artesian Avenue, Chicago, IL 60622, USA",11, S ARTESIAN AVE,41.903002,-87.688267,8,41.903,-87.688,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  S ASHLAND AVE, Chicago, IL",CULEX PIPIENS,0,4,1,4.0,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,41.868,-87.667,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  S ASHLAND AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,41.868,-87.667,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  S ASHLAND AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T090,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",11, S ASHLAND AVE,41.868077,-87.666901,9,41.868,-87.667,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1000  S STONY ISLAND AVE, Chicago, IL",CULEX RESTUANS,0,3,1,3.0,T138,"South Stony Island Avenue, Chicago, IL, USA",10, S STONY ISLAND AVE,41.726465,-87.585413,5,41.726,-87.585,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  W ROOSEVELT, Chicago, IL",CULEX PIPIENS/RESTUANS,0,11,1,11.0,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,41.867,-87.654,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"2400  E 105TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T128,"2400 East 105th Street, Chicago, IL 60617, USA",24, E 105TH ST,41.704572,-87.565666,8,41.705,-87.566,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  S WALLACE ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T229,"South Wallace Street, Chicago, IL, USA",11, S WALLACE ST,41.753411,-87.639817,5,41.753,-87.64,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"2200  W 69TH ST, Chicago, IL",CULEX PIPIENS,0,1,1,1.0,T069,"2200 West 69th Street, Chicago, IL 60636, USA",22, W 69TH ST,41.768388,-87.678649,8,41.768,-87.679,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1700  W 95TH ST, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T094,"1700 West 95th Street, Chicago, IL 60643, USA",17, W 95TH ST,41.720848,-87.666014,9,41.721,-87.666,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1300  S TORRENCE AVE, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1300  S TORRENCE AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1700  N PULASKI RD, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T039,"1700 North Pulaski Road, Chicago, IL 60639, USA",17, N PULASKI RD,41.911824,-87.726737,9,41.912,-87.727,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1300  S TORRENCE AVE, Chicago, IL",CULEX PIPIENS,0,2,1,2.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1300  N LARAMIE AVE, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T230,"1300 North Laramie Avenue, Chicago, IL 60651, USA",13, N LARAMIE AVE,41.904194,-87.756155,9,41.904,-87.756,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1200  W GREENLEAF AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,8,42.01,-87.662,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1200  W GREENLEAF AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,1,1,1.0,T018,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",12, W GREENLEAF AVE,42.010412,-87.66214,8,42.01,-87.662,1,59,41,50.0,46,15.0,0.0,RA BR,0.89,29.13,29.9,9.1,13,9.5,
2009-10-01,"1200  S DOTY AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,5,1,5.0,T115,"South Doty Avenue, Chicago, IL, USA",12, S DOTY AVE,41.673408,-87.599862,5,41.673,-87.6,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1100  W ROOSEVELT, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T048,"1100 Roosevelt Road, Chicago, IL 60608, USA",11, W ROOSEVELT,41.867108,-87.654224,8,41.867,-87.654,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2009-10-01,"1300  S TORRENCE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,6,1,6.0,T200,"South Torrence Avenue, Chicago, IL, USA",13, S TORRENCE AVE,41.678618,-87.559308,5,41.679,-87.559,2,59,44,52.0,46,13.0,0.0,TSRA RA BR,0.59,29.18,29.9,8.8,13,8.7,
2011-06-10,"3300  W 104TH ST, Chicago, IL",CULEX RESTUANS,0,2,1,2.0,T095,"3300 West 104th Street, Chicago, IL 60655, USA",33, W 104TH ST,41.704336,-87.703736,8,41.704,-87.704,2,71,51,61.0,56,4.0,0.0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,
2011-06-10,"5000  S CENTRAL AVE, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,41.801,-87.763,2,71,51,61.0,56,4.0,0.0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,
2011-06-10,"3700  E 118TH ST, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T212,"3700 118th Street, Chicago, IL 60617, USA",37, E 118TH ST,41.680946,-87.535198,8,41.681,-87.535,2,71,51,61.0,56,4.0,0.0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,
2011-06-10,"3700  N KEDVALE AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T218,"3700 North Kedvale Avenue, Chicago, IL 60641, USA",37, N KEDVALE AVE,41.948167,-87.730698,8,41.948,-87.731,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
2011-06-10,"3900  S ASHLAND AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T074,"3900 South Ashland Avenue, Chicago, IL 60609, USA",39, S ASHLAND AVE,41.822536,-87.666343,9,41.823,-87.666,2,71,51,61.0,56,4.0,0.0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,
2011-06-10,"4500  N CAMPBELL AVE, Chicago, IL",CULEX TERRITANS,0,1,1,1.0,T220,"4500 North Campbell Avenue, Chicago, IL 60625, USA",45, N CAMPBELL AVE,41.963976,-87.69181,9,41.964,-87.692,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
2011-06-10,"4600  N MILWAUKEE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,3,1,3.0,T003,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",46, N MILWAUKEE AVE,41.964242,-87.757639,8,41.964,-87.758,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
2011-06-10,"5000  S CENTRAL AVE, Chicago, IL",CULEX RESTUANS,0,11,1,11.0,T031,"5000 South Central Avenue, Chicago, IL 60638, USA",50, S CENTRAL AVE,41.801498,-87.763416,9,41.801,-87.763,2,71,51,61.0,56,4.0,0.0,TS TSRA BR HZ,0.44,29.26,29.92,6.1,1,7.5,
2011-06-10,"5100  N MONT CLARE AVE, Chicago, IL",CULEX PIPIENS/RESTUANS,0,2,1,2.0,T223,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",51, N MONT CLARE AVE,41.973845,-87.805059,9,41.974,-87.805,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
2011-06-10,"6100  W FULLERTON AVE, Chicago, IL",CULEX RESTUANS,0,1,1,1.0,T013,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",61, W FULLERTON AVE,41.923738,-87.785288,9,41.924,-87.785,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
2011-06-10,"5800  N PULASKI RD, Chicago, IL",CULEX SALINARIUS,0,1,1,1.0,T027,"5800 North Pulaski Road, Chicago, IL 60646, USA",58, N PULASKI RD,41.984809,-87.728492,8,41.985,-87.728,1,69,51,60.0,56,5.0,0.0,RA BR HZ,0.52,29.21,29.94,6.4,3,8.0,
